filename,duration_ms,tempo,loudness,energy,danceability,acousticness,speechiness,instrumentalness,valence,key,mode,time_signature,spectral_contrast,zcr,spec_centroid,spec_bandwidth,Artist,Url_spotify,Track,Album,Album_type,Uri,Url_youtube,Title,Channel,Licensed,official_video,video_id,Views,Likes,Comments,Track_URL_Spotify,Spotify_Track_Popularity
Luan Santana - CORAÇÃO CIGANO feat Luísa Sonza (LUAN CITY).opus,108506.85416666669,[83.95522388],-19.743084,0.09619919,0.9962002232480872,0.4478839579733116,0.0317783856025044,0.4336509288516598,[0.32607167],11.0,1.0,3.0,23.78408463293898,0.0614962707657524,3107.1007270331884,3435.1436233975805,Luan Santana,https://open.spotify.com/artist/3qvcCP2J0fWi0m0uQDUf6r,CORAÇÃO CIGANO - Ao Vivo,LUAN CITY (Ao Vivo),album,spotify:track:4vWh6tEfcLzdvYWp2IlOJS,https://www.youtube.com/watch?v=Vz4Sb1bl1IE,Luan Santana - CORAÇÃO CIGANO feat Luísa Sonza (LUAN CITY),Luan Santana,False,True,Vz4Sb1bl1IE,212076015.0,815687.0,16803.0,https://open.spotify.com/track/4vWh6tEfcLzdvYWp2IlOJS,58.0
Luan Santana - SOLTEIROU  (LUAN CITY DELUXE).opus,76022.14583333334,[133.92857143],-12.644608,0.2101057,0.9960565549175908,0.456547166640055,0.0301805242044066,0.4427683338268215,[0.50980131],5.0,0.0,3.0,22.89893842098868,0.0595742856078142,3045.2131705442976,3379.721604303442,Luan Santana,https://open.spotify.com/artist/3qvcCP2J0fWi0m0uQDUf6r,SOLTEIROU - Ao Vivo,LUAN CITY DELUXE (Ao Vivo),album,spotify:track:0AIA4KsMsyqur8FbTVhGNT,https://www.youtube.com/watch?v=GnoTgMEckDs,Luan Santana - SOLTEIROU  (LUAN CITY DELUXE),Luan Santana,False,True,GnoTgMEckDs,122623035.0,275223.0,4941.0,https://open.spotify.com/track/0AIA4KsMsyqur8FbTVhGNT,56.0
Lucenzo - Baila Pa Mi (Official Video).opus,81502.04166666667,[187.5],-12.654671,0.18192448,0.9957422477715768,0.4837610069409436,0.0295666864008525,0.46945779695576,[0.66937336],9.0,1.0,3.0,22.966566721442085,0.0580347922596845,2855.9930086561612,3209.3086792752597,Lucenzo,https://open.spotify.com/artist/5bv5RplEOwdCvhq0EILh9E,Baila Pa Mi,Baila Pa Mi,single,spotify:track:2GS9AEoOjgbztBfIbCJ2mr,https://www.youtube.com/watch?v=xXbVn8tIMeo,Lucenzo - Baila Pa Mi (Official Video),Lucenzo,True,True,xXbVn8tIMeo,4162223.0,27456.0,288.0,https://open.spotify.com/track/2GS9AEoOjgbztBfIbCJ2mr,46.0
Lucenzo - Mambella ft. Olupellar (Official Video).opus,83522.1875,[104.16666667],-10.060074,0.27781877,0.9965251742127256,0.4774468063010901,0.0255302890887905,0.4652574513117035,[0.37750364],9.0,1.0,3.0,23.568692488215,0.0498136662383475,2899.2279601626924,3388.0636170145935,Lucenzo,https://open.spotify.com/artist/5bv5RplEOwdCvhq0EILh9E,Mambella,Mambella,single,spotify:track:48xHszgl5GSK5nefCOiFov,https://www.youtube.com/watch?v=xuEPUqwZ7lA,Lucenzo - Mambella ft. Olupellar (Official Video),Lucenzo,True,True,xuEPUqwZ7lA,2245055.0,9538.0,171.0,https://open.spotify.com/track/48xHszgl5GSK5nefCOiFov,43.0
Lucenzo And Don Omar Danza Kuduro.opus,117539.41666666669,[104.16666667],-16.399862,0.12195356,0.995129851578224,0.3321527918198129,0.0385450264332712,0.3193499536792334,[0.52529098],9.0,1.0,3.0,21.589088022013264,0.0752463560571687,4034.234743845943,4302.873501479706,Don Omar,https://open.spotify.com/artist/33ScadVnbm2X8kkUqOkC6Z,Danza Kuduro,Meet The Orphans,album,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,https://www.youtube.com/watch?v=71sqkgaUncI,Lucenzo And Don Omar Danza Kuduro,MagicRecordsPoland,False,False,71sqkgaUncI,196544650.0,1059706.0,16020.0,https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw,83.0
Luchè - La Notte di San Lorenzo (Visual Video).opus,95016.0625,[106.13207547],-11.611151,0.24490152,0.9966616167177615,0.5574027288566854,0.0227047716502433,0.5447470271807718,[0.31538221],6.0,1.0,3.0,22.52110301891618,0.042529581906713,2377.281044299095,2947.8781686178827,Luchè,https://open.spotify.com/artist/3yiEJ9SByXZMXTwaKdVFN4,La Notte di San Lorenzo,Dove Volano Le Aquile,album,spotify:track:3R3S0yqtESkFwJDpscvKfd,https://www.youtube.com/watch?v=fR5kdygAFc0,Luchè - La Notte di San Lorenzo (Visual Video),LUCHEVEVO,True,True,fR5kdygAFc0,18495726.0,87086.0,1519.0,https://open.spotify.com/track/3R3S0yqtESkFwJDpscvKfd,57.0
Luchè - Non Abbiamo Età.opus,91533.0625,[96.98275862],-11.609286,0.25369546,0.9968111119446714,0.5053565188972056,0.0200545733167565,0.4952218095378806,[0.32864391],10.0,0.0,3.0,23.956143202007176,0.0389503011390118,2710.9470625054755,3236.189678598338,Luchè,https://open.spotify.com/artist/3yiEJ9SByXZMXTwaKdVFN4,Non Abbiamo Età,Potere,album,spotify:track:0NwuXciw6eQc4edjwSBnV3,https://www.youtube.com/watch?v=7YcCw2uOjSE,Luchè - Non Abbiamo Età,LUCHEVEVO,True,True,7YcCw2uOjSE,50139418.0,279006.0,2846.0,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3,68.0
Luchè - Purosangue ft. Shiva.opus,86006.72916666667,[114.79591837],-7.8548307,0.34488213,0.9973087056086872,0.4646682592173952,0.030837348699274,0.4503391220784237,[0.42875487],6.0,0.0,3.0,23.290289918453805,0.0525363134959387,2987.9450612532332,3054.991474044477,Luchè,https://open.spotify.com/artist/3yiEJ9SByXZMXTwaKdVFN4,Purosangue (feat. Shiva),Dove Volano Le Aquile,album,spotify:track:6ACIFlukKJSlmOHCypNppR,https://www.youtube.com/watch?v=FElFrbTU9GE,Luchè - Purosangue ft. Shiva,LUCHEVEVO,True,True,FElFrbTU9GE,4875620.0,42677.0,1061.0,https://open.spotify.com/track/6ACIFlukKJSlmOHCypNppR,54.0
Luciano Pavarotti - La Donna È Mobile (Rigoletto).opus,85519.10416666667,[137.19512195],-18.648544,0.0943857,0.997077222839298,0.653356427519268,0.0274007433549894,0.6354539757294798,[0.31008144],11.0,0.0,3.0,24.40275430555998,0.0544618115100399,1808.119304541425,1572.960796867795,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,"Rigoletto: ""La donna è mobile""",Verdi,compilation,spotify:track:5cR6xfzyicyDyAr52zB48k,https://www.youtube.com/watch?v=xCFEk6Y8TmM,Luciano Pavarotti - La Donna È Mobile (Rigoletto),Cristiano Grimaldi,False,False,xCFEk6Y8TmM,35850048.0,253819.0,9843.0,https://open.spotify.com/track/5eIlaojOvWQyg7ibqdGNKz,47.0
Luciano Pereyra - Como Tú.opus,112523.91666666669,[93.75],-13.633904,0.1924919,0.9963678114729664,0.4289326782564905,0.0312791226785718,0.4155160403924574,[0.38033511],9.0,1.0,3.0,23.63005383400251,0.0613553854413507,3245.526276653705,3624.507874343885,Luciano Pereyra,https://open.spotify.com/artist/6ZZ2DeepA3GpoGU4KwqSlU,Como Tú,La Vida Al Viento,album,spotify:track:1Zv7PhLP7ohXZ2rIrsnT3R,https://www.youtube.com/watch?v=Z0MzSY5RTYI,Luciano Pereyra - Como Tú,LucianoPereyraVEVO,True,True,Z0MzSY5RTYI,293228626.0,783688.0,17592.0,https://open.spotify.com/track/1Zv7PhLP7ohXZ2rIrsnT3R,60.0
Luciano Pereyra - Que Suerte Tiene El.opus,105511.47916666666,[95.33898305],-14.001638,0.16760994,0.995687483674133,0.4851389404436799,0.0240083700836089,0.4734915452195381,[0.33924103],9.0,1.0,3.0,23.24257746465631,0.0467750928780833,2846.6091970528123,3472.285597369077,Luciano Pereyra,https://open.spotify.com/artist/6ZZ2DeepA3GpoGU4KwqSlU,Que Suerte Tiene El,La Vida Al Viento,album,spotify:track:1Pc4HQCKJbvDoCdC0TqR4P,https://www.youtube.com/watch?v=HruUfRtYQVk,Luciano Pereyra - Que Suerte Tiene El,LucianoPereyraVEVO,True,True,HruUfRtYQVk,147899002.0,314018.0,5890.0,https://open.spotify.com/track/1Pc4HQCKJbvDoCdC0TqR4P,58.0
"Luckenbach, Texas (Back to the Basics of Love) (Live Version).opus",117513.5,[100.44642857],-18.968351,0.098482296,0.994273303500144,0.6087708791317008,0.0272109196824399,0.5922056636346398,[0.25943458],2.0,1.0,3.0,22.28332144509408,0.0436042203242715,2066.2523070952043,2555.4098267981904,Waylon Jennings,https://open.spotify.com/artist/7wCjDgV6nqBsHguQXPAaIM,"Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)",Ol' Waylon,album,spotify:track:4WScDSwAa9m48pgHugVkCo,https://www.youtube.com/watch?v=1ZkJDL3E0cc,"Luckenbach, Texas (Back to the Basics of Love) (Live Version)",WillieNelsonVEVO,True,True,1ZkJDL3E0cc,10219479.0,37863.0,1236.0,https://open.spotify.com/track/4WScDSwAa9m48pgHugVkCo,64.0
Ludacris - Act A Fool (Official Music Video).opus,137013.5,[112.5],-12.358927,0.22605427,0.9963901305502644,0.4120610293291387,0.035524268812181,0.3974228625562263,[0.4742651],8.0,1.0,3.0,22.884022097978914,0.0702180062130235,3372.5518542050017,3711.549241460704,Ludacris,https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi,Act A Fool,The Source Presents Hip Hop Hits Vol. 7,compilation,spotify:track:1eRyWRvO3RE6AlKhvYhTuX,https://www.youtube.com/watch?v=qfjbe4RKbwQ,Ludacris - Act A Fool (Official Music Video),LudacrisVEVO,True,True,qfjbe4RKbwQ,85740947.0,851102.0,12713.0,https://open.spotify.com/track/0RMr1YqH6Mv6HeklKsl76e,60.0
Ludacris - My Chick Bad ft. Nicki Minaj.opus,109013.5,[85.22727273],-11.486992,0.23354366,0.9962882437247226,0.4883875381236141,0.0329780979182218,0.4722814460693342,[0.30091166],0.0,1.0,3.0,22.096125518441266,0.0632970817587564,2824.5574735262016,2858.0675668212,Ludacris,https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi,My Chick Bad,Battle Of The Sexes (Deluxe),album,spotify:track:3bMNprrp2JDKZsGbiXpsJl,https://www.youtube.com/watch?v=JqHliQijgvA,Ludacris - My Chick Bad ft. Nicki Minaj,LudacrisVEVO,True,True,JqHliQijgvA,159197836.0,835856.0,32183.0,https://open.spotify.com/track/3bMNprrp2JDKZsGbiXpsJl,64.0
Ludacris - What's Your Fantasy (Radio Edit) ft. Shawnna.opus,122513.5,[93.75],-14.440551,0.15830891,0.9980495223898916,0.3799744624762572,0.0459690524053279,0.3625073964979998,[0.42483198],8.0,1.0,3.0,22.529121680672805,0.0908164439997605,3625.2328638835857,3324.1452468896296,Ludacris,https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi,What's Your Fantasy (Featuring Shawna),Back For The First Time,album,spotify:track:4LwOrnuxJwR7C5Sw4liY4Z,https://www.youtube.com/watch?v=mq-Ru6kQhE4,Ludacris - What's Your Fantasy ft. Shawnna,LudacrisVEVO,True,True,mq-Ru6kQhE4,75343961.0,549935.0,12634.0,https://open.spotify.com/track/4LwOrnuxJwR7C5Sw4liY4Z,66.0
Ludmilla e Marília Mendonça - Insônia ｜ Numanice #2 Ao Vivo.opus,97500.60416666666,[148.02631579],-12.729415,0.21528639,0.9968645267762702,0.5282418138038859,0.0239382085918995,0.5155966510780852,[0.47398898],1.0,0.0,3.0,23.247861138339513,0.0473075143071053,2561.6471263945346,3301.6588950286373,LUDMILLA,https://open.spotify.com/artist/3CDoRporvSjdzTrm99a3gi,Insônia - Ao Vivo,Numanice #2 (Ao Vivo),album,spotify:track:3EM71GPnUGJ75uDhkH77pq,https://www.youtube.com/watch?v=NpRT4arxb_Y,Ludmilla e Marília Mendonça - Insônia | Numanice #2 Ao Vivo,LUDMILLA,True,True,NpRT4arxb_Y,66128576.0,333030.0,5647.0,https://open.spotify.com/track/3EM71GPnUGJ75uDhkH77pq,57.0
Ludovico Einaudi - Burning (In a Time Lapse).opus,149002.4583333333,[119.68085106],-19.284897,0.0944329,0.9929410640479688,0.8533225983205733,0.0124312187849853,0.8427147584066781,[0.11051261],6.0,0.0,3.0,23.33540480568575,0.0181320510483033,738.7153873798849,1149.8127373534967,I Virtuosi Italiani,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Burning,In A Time Lapse,album,spotify:track:4vwtWzCqbnSrmKE6lZyUL3,https://www.youtube.com/watch?v=RIf2OXtDhhQ,Ludovico Einaudi - Burning (In a Time Lapse),stoldark88,False,False,RIf2OXtDhhQ,3643066.0,11047.0,212.0,https://open.spotify.com/track/4vwtWzCqbnSrmKE6lZyUL3,53.0
"Ludovico Einaudi - Experience (Live At Fabric, London⧸2013).opus",382293.3333333334,[92.21311475],-22.0191,0.062723264,0.9929182801752816,0.6936543197665845,0.0523179559003465,0.6573637436549515,[0.18241345],1.0,0.0,3.0,20.86203136284526,0.0328657653115496,1582.538057401527,2239.406223720211,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Experience,In A Time Lapse,album,spotify:track:1BncfTJAWxrsxyT9culBrj,https://www.youtube.com/watch?v=hN_q-_nGv4U,Ludovico Einaudi - Experience,LudovicoEinaudiVEVO,True,True,hN_q-_nGv4U,70412897.0,1544759.0,41674.0,https://open.spotify.com/track/1BncfTJAWxrsxyT9culBrj,77.0
Ludovico Einaudi - Life (Official Music Video).opus,131517.8333333333,[95.33898305],-21.98746,0.059684284,0.9924218231363728,0.7473361675771704,0.0139898395152299,0.7368810545288388,[0.15388681],9.0,1.0,3.0,21.823825537310405,0.0269844494500202,1291.2813032538436,1830.5563333677833,I Virtuosi Italiani,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Life,In A Time Lapse,album,spotify:track:61o9ek0A26KARnXBPssDv3,https://www.youtube.com/watch?v=XvdtKK-UaE0,Ludovico Einaudi - Life (Official Music Video),LudovicoEinaudiVEVO,True,True,XvdtKK-UaE0,5666947.0,98403.0,1383.0,https://open.spotify.com/track/61o9ek0A26KARnXBPssDv3,58.0
Ludovico Einaudi - Run.opus,169041.2708333333,[63.20224719],-32.384457,0.018716425,0.9935589843591476,0.830069120387292,0.0105160113890017,0.8213401040636404,[0.06778263],11.0,1.0,3.0,23.132306749487245,0.0207678204170084,857.9774347356672,1543.682823049685,I Virtuosi Italiani,https://open.spotify.com/artist/1k1AM2ESRQseVAj6rvBdtx,Run,In A Time Lapse,album,spotify:track:7yUukIX492jvLR85xYQkvc,https://www.youtube.com/watch?v=jfz-XDWPt-M,Ludovico Einaudi - Run,Simply Darius,False,False,jfz-XDWPt-M,6043600.0,34642.0,629.0,https://open.spotify.com/track/7yUukIX492jvLR85xYQkvc,58.0
Ludovico Einaudi - Una Mattina.opus,201513.5,[95.33898305],-21.791098,0.0645585,0.9944231576879754,0.8381630082113689,0.0107338383506107,0.8291663019697664,[0.09728898],9.0,1.0,3.0,24.51878871288004,0.020210842800524,816.3626075336608,1439.6905357387216,Ludovico Einaudi,https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj,Una Mattina,Una Mattina,album,spotify:track:0Dkibk70FDp6t7eOZNemNQ,https://www.youtube.com/watch?v=j1Ck42-_btY,Ludovico Einaudi - Una Mattina,Beatriz,False,False,j1Ck42-_btY,28685782.0,257569.0,4733.0,https://open.spotify.com/track/0Dkibk70FDp6t7eOZNemNQ,72.0
"Luis Fonsi, Demi Lovato - Échame La Culpa.opus",105013.5,[127.84090909],-11.314183,0.240201,0.9942034864920044,0.3902832150295129,0.0299357508589097,0.3785997939399751,[0.5660719],4.0,1.0,3.0,22.681279299171585,0.0583141512098821,3542.352161478411,3856.52316058652,Luis Fonsi,https://open.spotify.com/artist/4V8Sr092TqfHkfAA5fXXqG,Échame La Culpa,VIDA,album,spotify:track:0mlAOSILGRys2IbvyOT5VJ,https://www.youtube.com/watch?v=TyHvyGVs42U,"Luis Fonsi, Demi Lovato - Échame La Culpa",LuisFonsiVEVO,True,True,TyHvyGVs42U,2464416331.0,10607187.0,336896.0,https://open.spotify.com/track/0mlAOSILGRys2IbvyOT5VJ,73.0
Luis Miguel - ＂Ahora te puedes marchar＂ (Video Oficial).opus,190496.52083333337,[133.92857143],-16.568743,0.13375857,0.9956228053823956,0.5574462842356818,0.0282452448418787,0.5417010774512494,[0.39793698],11.0,0.0,3.0,21.97620596871007,0.0547513374422592,2377.010220270899,2668.638372451441,Luis Miguel,https://open.spotify.com/artist/2nszmSgqreHSdJA3zWPyrW,Ahora Te Puedes Marchar,Soy Como Quiero Ser,album,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,https://www.youtube.com/watch?v=yG7MPEQm1-w,"Luis Miguel - ""Ahora te puedes marchar"" (Video Oficial)",Warner Music México,True,True,yG7MPEQm1-w,893954968.0,3180217.0,74458.0,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,78.0
Luis Miguel - ＂Hasta Que Me Olvides＂ (Vídeo Oficial).opus,275040.375,[119.68085106],-15.491456,0.15166155,0.9966460617769012,0.4571499650400675,0.0314404059086257,0.4427769845780938,[0.45492755],7.0,1.0,3.0,23.095616524581757,0.0624255250850752,3040.937922347991,3555.3463359547245,Luis Miguel,https://open.spotify.com/artist/2nszmSgqreHSdJA3zWPyrW,Hasta Que Me Olvides,Aries,album,spotify:track:6vPAmoERUMRoTZaCCSWQ12,https://www.youtube.com/watch?v=Tsh1zTv_zAs,"Luis Miguel - ""Hasta Que Me Olvides"" (Vídeo Oficial)",Luis Bibián Oficial,False,False,Tsh1zTv_zAs,1317611.0,16640.0,1206.0,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12,77.0
Luis Miguel - ＂La Incondicional＂ (Video Oficial).opus,260109.9375,[156.25],-15.470491,0.15706159,0.9969456278070916,0.6635564395186409,0.0180368877925005,0.6515879464750519,[0.34187177],5.0,1.0,3.0,22.399884779621345,0.0358997045564053,1750.383479649116,2357.5715312101074,Luis Miguel,https://open.spotify.com/artist/2nszmSgqreHSdJA3zWPyrW,La Incondicional,Busca Una Mujer,album,spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,https://www.youtube.com/watch?v=wOjzo02Tmck,"Luis Miguel - ""La Incondicional"" (Video Oficial)",Warner Music México,True,True,wOjzo02Tmck,319976742.0,981874.0,29648.0,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b,77.0
Luis R Conriquez ft Tony Aguirre - Sigo Aqui (kartelMusic).opus,107020.79166666669,[110.29411765],-11.147164,0.26202786,0.996476338231008,0.4081813541001809,0.0320784643107304,0.3950875231003727,[0.4690674],3.0,0.0,3.0,22.996637680233025,0.0628634614965367,3402.302182585989,3994.791183427983,Tony Aguirre,https://open.spotify.com/artist/6twEaJ9RPRYiCmWapjG8xh,Sigo Aqui,Corridones Belicones Duetos,album,spotify:track:12wuxFcfZF015vy3XgoZsr,https://www.youtube.com/watch?v=Ga5VbCKxlc4,Luis R Conriquez ft Tony Aguirre - Sigo Aqui (kartelMusic),TONY AGUIRRE,False,False,Ga5VbCKxlc4,10081166.0,55711.0,285.0,https://open.spotify.com/track/12wuxFcfZF015vy3XgoZsr,48.0
"Luis R Conriquez,  Tony Aguirre, Los Dareyes  De La Sierra - Malas Rachas  [En Vivo 2022].opus",132516.29166666666,[119.68085106],-11.864658,0.23061068,0.9969545699045764,0.445991411380234,0.02960435790334,0.4327881220159178,[0.46686504],3.0,1.0,3.0,23.510368859161353,0.0589198341541572,3120.7334071375294,3470.6804073387966,Los Dareyes De La Sierra,https://open.spotify.com/artist/1ZMJSCQw8DIefcLb1FIpY0,Malas Rachas (En Vivo),Malas Rachas (En Vivo),single,spotify:track:3tJgIzFi8JfNNr2SukMISp,https://www.youtube.com/watch?v=lGVjJHO3DLE,"Luis R Conriquez,  Tony Aguirre, Los Dareyes  De La Sierra - Malas Rachas  [En Vivo 2022]",TONY AGUIRRE,True,True,lGVjJHO3DLE,214160617.0,504914.0,4808.0,https://open.spotify.com/track/3CRbCuucscl5CNGhvU5090,68.0
"Luis R Conriquez, Tony Aguirre, Peso Pluma - El Gavilán [Video Oficial].opus",88003.64583333334,[144.23076923],-9.4579735,0.3181112,0.9965074564703914,0.5020456754786314,0.0245537490430673,0.4897185719547718,[0.4927124],11.0,1.0,3.0,23.010756387920033,0.0400768775186341,2732.911425191746,3529.5567057202416,Tony Aguirre,https://open.spotify.com/artist/6twEaJ9RPRYiCmWapjG8xh,El Gavilán,El Gavilán,single,spotify:track:4ygQ5wSuzzNRevVjup1qV2,https://www.youtube.com/watch?v=gkkuezo7kX4,"Luis R Conriquez, Tony Aguirre, Peso Pluma - El Gavilán [Video Oficial]",TONY AGUIRRE,False,False,gkkuezo7kX4,64874378.0,528056.0,6012.0,https://open.spotify.com/track/4ygQ5wSuzzNRevVjup1qV2,71.0
Luka Chuppi： Duniyaa Full Video Song ｜ Kartik Aaryan Kriti Sanon ｜ Akhil ｜ Dhvani B.opus,116006.89583333331,[152.02702703],-9.621489,0.31115392,0.9963590299191664,0.5920300880484466,0.0178317430894736,0.5814731596171282,[0.41158786],7.0,1.0,3.0,23.229136467725343,0.0349870845209635,2165.866772846052,3055.029372627133,Akhil,https://open.spotify.com/artist/6zZrFenNe3YPttxZsnQQs1,"Duniyaa (From ""Luka Chuppi"")","Duniyaa (From ""Luka Chuppi"")",single,spotify:track:2tjWCe2W7sgvS3C8NHcdtI,https://www.youtube.com/watch?v=hVCYwwFwGEE,Luka Chuppi: Duniyaa Full Video Song | Kartik Aaryan Kriti Sanon | Akhil | Dhvani B,T-Series,True,True,hVCYwwFwGEE,414538439.0,2388975.0,43006.0,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI,69.0
Lukas Graham - 7 Years [Official Music Video].opus,119513.125,[119.68085106],-13.708034,0.1718194,0.995998820327178,0.5670363593595369,0.0262357123999863,0.5521597565150448,[0.34672912],10.0,1.0,3.0,23.24904171005585,0.0438744997350513,2317.6915677105885,2916.0912137841037,Lukas Graham,https://open.spotify.com/artist/25u4wHJWxCA9vO0CzxAbK7,7 Years,Lukas Graham,album,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://www.youtube.com/watch?v=LHCob76kigA,Lukas Graham - 7 Years [Official Music Video],Lukas Graham,True,True,LHCob76kigA,1695996976.0,12267916.0,401123.0,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk,83.0
Lukas Graham - Love Someone [Official Music Video].opus,119002.27083333331,[86.53846154],-16.10794,0.13746566,0.994610726510706,0.5408527850276129,0.0271410925598978,0.5261734495278999,[0.26839372],4.0,1.0,3.0,24.5718562752906,0.0455901161406516,2481.150798249524,3192.312220543731,Lukas Graham,https://open.spotify.com/artist/25u4wHJWxCA9vO0CzxAbK7,Love Someone,3 (The Purple Album),album,spotify:track:0OCRwXbQRdOZ1OtB4Imsp1,https://www.youtube.com/watch?v=dN44xpHjNxE,Lukas Graham - Love Someone [Official Music Video],Lukas Graham,True,True,dN44xpHjNxE,339010519.0,1941877.0,27252.0,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1,71.0
Lukas Graham - Mama Said [Official Music Video].opus,104513.02083333331,[83.95522388],-18.068125,0.107092105,0.9954437794430144,0.4397616092422242,0.0395227856930744,0.4223810054041022,[0.3322426],2.0,1.0,3.0,22.183734328988898,0.0685711512335442,3165.902800616307,3422.8398697842636,Lukas Graham,https://open.spotify.com/artist/25u4wHJWxCA9vO0CzxAbK7,Mama Said,Lukas Graham,album,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,https://www.youtube.com/watch?v=HdAkYCyCZv8,Lukas Graham - Mama Said [Official Music Video],Lukas Graham,True,True,HdAkYCyCZv8,176417489.0,1568035.0,39850.0,https://open.spotify.com/track/5ArQzSBevAdXTxRY6Ulhbq,68.0
Luke Bryan - Country Girl (Shake It For Me) (Official Music Video).opus,145031.8541666667,[106.13207547],-12.912922,0.20416458,0.9948317113832847,0.476020750354399,0.0299475217447097,0.4617651085822276,[0.38592895],4.0,1.0,3.0,22.094901767837115,0.0592922898893138,2909.046684932529,3379.5156020301542,Luke Bryan,https://open.spotify.com/artist/0BvkDsjIUla7X0k6CSWh1I,Country Girl (Shake It For Me),Tailgates & Tanlines,album,spotify:track:0JbSghVDghtFEurrSO8JrC,https://www.youtube.com/watch?v=7HX4SfnVlP4,Luke Bryan - Country Girl (Shake It For Me) (Official Music Video),LukeBryanVEVO,True,True,7HX4SfnVlP4,100210885.0,463412.0,13819.0,https://open.spotify.com/track/0JbSghVDghtFEurrSO8JrC,76.0
Luke Bryan - Play It Again (Official Music Video).opus,117028.58333333331,[144.23076923],-17.917036,0.118663244,0.9943935888446828,0.5145570646034083,0.0278994371717706,0.5002012121082148,[0.47783736],6.0,0.0,3.0,22.39317579769575,0.0553580189203199,2650.4045447385483,3063.4956281696245,Luke Bryan,https://open.spotify.com/artist/0BvkDsjIUla7X0k6CSWh1I,Play It Again,Crash My Party,album,spotify:track:03fT3OHB9KyMtGMt2zwqCT,https://www.youtube.com/watch?v=ALV-QtDFpSw,Luke Bryan - Play It Again (Official Music Video),LukeBryanVEVO,True,True,ALV-QtDFpSw,283519882.0,925009.0,24818.0,https://open.spotify.com/track/03fT3OHB9KyMtGMt2zwqCT,75.0
Luke Bryan - That's My Kind Of Night (Official Music Video).opus,115542.5,[110.29411765],-23.394129,0.05629118,0.9933265555162276,0.4326340867839412,0.0391790271633473,0.4156839041460432,[0.44367857],0.0,1.0,3.0,21.09687178978716,0.0769598499665374,3218.1485536767623,3356.5575425757092,Luke Bryan,https://open.spotify.com/artist/0BvkDsjIUla7X0k6CSWh1I,That's My Kind Of Night,Crash My Party,album,spotify:track:5HGibWoxnkYSkl6mHmAlOE,https://www.youtube.com/watch?v=crCqWK3SmRo,Luke Bryan - That's My Kind Of Night (Official Music Video),LukeBryanVEVO,True,True,crCqWK3SmRo,154387097.0,634001.0,19906.0,https://open.spotify.com/track/5HGibWoxnkYSkl6mHmAlOE,72.0
Luke Combs - Beautiful Crazy (Official Video).opus,107508.39583333334,[102.27272727],-15.564655,0.14094913,0.9957621589305768,0.6218532891882012,0.0206645700779745,0.6090029583155526,[0.25433652],11.0,0.0,3.0,23.04106393350285,0.0374914154740053,1989.4767923572672,2682.539610485946,Luke Combs,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,Beautiful Crazy,This One's for You Too (Deluxe Edition),album,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://www.youtube.com/watch?v=rItv9i6c7AY,Luke Combs - Beautiful Crazy,LukeCombsVEVO,True,True,rItv9i6c7AY,486837403.0,1783838.0,28275.0,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,79.0
"Luke Combs - Going, Going, Gone (Official Video).opus",92508.3125,[160.71428571],-13.109711,0.20179468,0.9940870712194668,0.632372805646181,0.0211879859111095,0.6189740995495809,[0.38739849],1.0,0.0,3.0,23.53387667163415,0.0351257359405626,1928.3835992727552,2696.611505699718,Luke Combs,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,"Going, Going, Gone",Growin' Up,album,spotify:track:67AdiJcurlf6gocGobfaXs,https://www.youtube.com/watch?v=iG-JNwGYAjo,"Luke Combs - Going, Going, Gone (Official Video)",LukeCombsVEVO,True,True,iG-JNwGYAjo,21633619.0,84016.0,1662.0,https://open.spotify.com/track/67AdiJcurlf6gocGobfaXs,73.0
